data,temperatura,quantidade_vendida
2023-11-19,22.8,4
2023-11-19,32.6,20
2023-11-19,27.4,19
2023-11-19,30.2,19
2023-11-19,32.6,14
2023-11-19,31.4,20
2023-11-20,37.3,25
2023-11-20,29.2,14
2023-11-20,34.0,18
2023-11-20,39.6,33
2023-11-20,30.7,13
2023-11-20,35.2,15
2023-11-20,32.3,26
2023-11-20,27.4,5
2023-11-20,34.6,22
2023-11-20,39.1,20
2023-11-21,26.5,13
2023-11-21,31.2,15
2023-11-21,34.3,24
2023-11-21,26.9,5
2023-11-21,21.8,0
2023-11-21,27.9,13
2023-11-21,37.4,21
2023-11-21,35.0,18
2023-11-21,38.8,28
2023-11-21,24.6,10
2023-11-22,29.8,13
2023-11-22,30.9,12
2023-11-22,23.8,7
2023-11-22,37.1,24
2023-11-22,21.1,14
2023-11-22,24.2,12
2023-11-22,31.2,12
2023-11-22,20.0,8
2023-11-22,28.3,22
2023-11-22,32.0,17
2023-11-23,23.2,14
2023-11-23,28.8,0
2023-11-23,38.8,19
2023-11-23,35.4,24
2023-11-23,29.3,21
2023-11-23,34.8,21
2023-11-23,26.1,11
2023-11-23,28.7,9
2023-11-23,26.2,8
2023-11-23,28.0,19
2023-11-24,29.3,19
2023-11-24,38.6,25
2023-11-24,24.7,13
2023-11-24,33.8,13
2023-11-24,22.5,6
2023-11-24,21.6,10
2023-11-24,36.4,26
2023-11-24,33.3,22
2023-11-24,23.0,9
2023-11-24,26.6,4
2023-11-25,28.7,16
2023-11-25,36.2,15
2023-11-25,31.0,16
2023-11-25,20.4,14
2023-11-25,30.6,13
2023-11-25,26.5,7
2023-11-25,24.0,8
2023-11-25,29.9,11
2023-11-25,34.7,21
2023-11-25,31.5,11
2023-11-26,21.7,7
2023-11-26,39.3,12
2023-11-26,29.8,8
2023-11-26,27.8,9
2023-11-26,24.5,13
2023-11-26,32.5,20
2023-11-26,21.2,9
2023-11-26,29.6,14
2023-11-26,39.0,24
2023-11-26,36.7,30
2023-11-27,26.0,10
2023-11-27,24.7,3
2023-11-27,32.4,22
2023-11-27,38.9,20
2023-11-27,22.0,5
2023-11-27,33.3,24
2023-11-27,22.2,9
2023-11-27,36.3,16
2023-11-27,28.0,4
2023-11-27,34.7,21
2023-11-28,28.0,10
2023-11-28,28.4,5
2023-11-28,24.9,3
2023-11-28,36.3,27
2023-11-28,21.9,0
2023-11-28,34.8,20
2023-11-28,30.8,12
2023-11-28,30.0,10
2023-11-28,32.1,19
2023-11-28,36.6,26
2023-11-29,35.4,18
2023-11-29,39.6,21
2023-11-29,25.6,14
2023-11-29,32.3,22
2023-11-29,36.1,18
2023-11-29,29.4,10
2023-11-29,37.1,21
2023-11-29,24.7,10
2023-11-29,26.9,11
2023-11-29,27.9,10
2023-11-30,20.2,2
2023-11-30,28.1,12
2023-11-30,37.5,20
2023-11-30,38.7,19
2023-11-30,27.7,18
2023-11-30,28.8,16
2023-11-30,30.2,11
2023-11-30,36.5,24
2023-11-30,29.3,12
2023-11-30,28.8,18
2023-12-01,38.6,21
2023-12-01,31.8,19
2023-12-01,23.8,10
2023-12-01,38.4,22
2023-12-01,38.9,23
2023-12-01,26.1,5
2023-12-01,20.6,6
2023-12-01,21.9,5
2023-12-01,25.1,3
2023-12-01,31.6,14
2023-12-02,21.6,0
2023-12-02,35.9,17
2023-12-02,38.8,20
2023-12-02,32.6,18
2023-12-02,38.2,22
2023-12-02,21.8,1
2023-12-02,32.2,19
2023-12-02,26.5,17
2023-12-02,20.1,11
2023-12-02,26.0,13
2023-12-03,27.9,3
2023-12-03,20.5,8
2023-12-03,24.1,14
2023-12-03,27.0,12
2023-12-03,21.7,10
2023-12-03,28.5,16
2023-12-03,31.1,19
2023-12-03,35.8,14
2023-12-03,26.1,10
2023-12-03,26.6,10
2023-12-04,27.2,21
2023-12-04,34.5,15
2023-12-04,33.7,16
2023-12-04,35.9,16
2023-12-04,36.5,26
2023-12-04,30.6,17
2023-12-04,21.4,16
2023-12-04,34.2,13
2023-12-04,35.8,19
2023-12-04,35.4,15
2023-12-05,27.4,18
2023-12-05,27.3,19
2023-12-05,24.7,9
2023-12-05,23.0,7
2023-12-05,26.9,5
2023-12-05,37.2,35
2023-12-05,30.5,10
2023-12-05,38.7,23
2023-12-05,34.8,21
2023-12-05,25.9,8
2023-12-06,29.1,16
2023-12-06,36.2,19
2023-12-06,38.9,27
2023-12-06,33.4,19
2023-12-06,22.2,17
2023-12-06,27.3,19
2023-12-06,30.8,15
2023-12-06,30.6,7
2023-12-06,30.1,10
2023-12-06,20.8,7
2023-12-07,23.7,0
2023-12-07,33.7,6
2023-12-07,35.3,18
2023-12-07,33.4,20
2023-12-07,24.6,0
2023-12-07,32.3,12
2023-12-07,23.5,15
2023-12-07,27.6,11
2023-12-07,26.7,7
2023-12-07,27.5,15
2023-12-08,35.3,19
2023-12-08,26.0,19
2023-12-08,39.1,36
2023-12-08,30.3,18
2023-12-08,26.7,12
2023-12-08,27.4,12
2023-12-08,38.8,20
2023-12-08,25.5,14
2023-12-08,31.3,21
2023-12-08,22.8,0
2023-12-09,22.6,10
2023-12-09,33.7,27
2023-12-09,25.9,8
2023-12-09,21.4,0
2023-12-09,32.4,21
2023-12-09,25.2,0
2023-12-09,31.0,9
2023-12-09,26.3,6
2023-12-09,36.8,16
2023-12-09,23.8,8
2023-12-10,33.3,25
2023-12-10,23.2,13
2023-12-10,29.6,10
2023-12-10,32.9,17
2023-12-10,37.9,17
2023-12-10,25.8,12
2023-12-10,24.8,15
2023-12-10,25.9,9
2023-12-10,32.5,18
2023-12-10,29.7,21
2023-12-11,23.8,6
2023-12-11,29.6,9
2023-12-11,39.9,26
2023-12-11,25.7,4
2023-12-11,34.9,23
2023-12-11,26.4,16
2023-12-11,37.5,20
2023-12-11,31.7,24
2023-12-11,37.0,15
2023-12-11,31.5,31
2023-12-12,26.5,8
2023-12-12,27.2,7
2023-12-12,28.8,15
2023-12-12,36.5,20
2023-12-12,32.6,18
2023-12-12,21.4,0
2023-12-12,30.8,24
2023-12-12,23.0,4
2023-12-12,28.6,19
2023-12-12,39.3,16
2023-12-13,35.9,26
2023-12-13,37.6,27
2023-12-13,21.2,8
2023-12-13,33.4,19
2023-12-13,21.5,8
2023-12-13,33.7,8
2023-12-13,25.4,6
2023-12-13,30.3,19
2023-12-13,29.4,17
2023-12-13,20.8,6
2023-12-14,24.6,8
2023-12-14,33.7,20
2023-12-14,22.5,2
2023-12-14,27.7,14
2023-12-14,20.8,7
2023-12-14,37.0,22
2023-12-14,23.4,8
2023-12-14,33.9,29
2023-12-14,30.5,19
2023-12-14,36.5,24
2023-12-15,39.0,25
2023-12-15,22.0,12
2023-12-15,39.7,20
2023-12-15,28.9,24
2023-12-15,37.5,14
2023-12-15,39.2,21
2023-12-15,28.5,10
2023-12-15,28.2,10
2023-12-15,32.0,11
2023-12-15,33.1,17
2023-12-16,30.5,16
2023-12-16,33.1,18
2023-12-16,34.4,19
2023-12-16,24.1,14
2023-12-16,36.8,8
2023-12-16,32.4,9
2023-12-16,31.3,17
2023-12-16,32.2,16
2023-12-16,28.1,18
2023-12-16,39.8,31
2023-12-17,39.4,26
2023-12-17,21.0,13
2023-12-17,21.6,0
2023-12-17,30.5,12
2023-12-17,27.8,16
2023-12-17,28.2,3
2023-12-17,26.5,21
2023-12-17,21.2,11
2023-12-17,26.4,6
2023-12-17,26.3,10
2023-12-18,39.6,29
2023-12-18,25.7,9
2023-12-18,37.8,35
2023-12-18,27.2,4
2023-12-18,22.2,5
2023-12-18,33.4,21
2023-12-18,37.6,16
2023-12-18,26.9,16
2023-12-18,27.0,15
2023-12-18,31.7,19
2023-12-19,34.3,17
2023-12-19,22.2,8
2023-12-19,35.7,21
2023-12-19,21.4,12
2023-12-19,24.6,1
2023-12-19,26.2,11
2023-12-19,33.3,14
2023-12-19,36.7,24
2023-12-19,34.7,22
2023-12-19,30.0,17
2023-12-20,24.3,11
2023-12-20,33.7,16
2023-12-20,21.6,16
2023-12-20,30.7,18
2023-12-20,23.1,2
2023-12-20,39.3,19
2023-12-20,34.7,24
2023-12-20,26.0,14
2023-12-20,33.5,17
2023-12-20,20.8,7
2023-12-21,22.9,5
2023-12-21,36.2,14
2023-12-21,20.4,0
2023-12-21,27.7,14
2023-12-21,38.7,26
2023-12-21,34.9,24
2023-12-21,28.1,15
2023-12-21,28.0,14
2023-12-21,25.0,8
2023-12-21,24.7,15
2023-12-22,34.3,13
2023-12-22,28.8,6
2023-12-22,21.4,6
2023-12-22,34.4,27
2023-12-22,34.3,21
2023-12-22,33.5,16
2023-12-22,22.0,13
2023-12-22,23.5,3
2023-12-22,33.6,20
2023-12-22,22.9,11
2023-12-23,38.1,24
2023-12-23,24.2,11
2023-12-23,32.4,9
2023-12-23,20.9,0
2023-12-23,25.1,10
2023-12-23,27.2,20
2023-12-23,36.6,25
2023-12-23,25.5,11
2023-12-23,37.0,20
2023-12-23,25.7,19
2023-12-24,28.6,15
2023-12-24,29.4,18
2023-12-24,33.8,22
2023-12-24,24.6,18
2023-12-24,29.7,27
2023-12-24,30.1,17
2023-12-24,38.8,21
2023-12-24,22.6,0
2023-12-24,25.6,11
2023-12-24,36.3,26
2023-12-25,29.1,11
2023-12-25,31.0,15
2023-12-25,25.7,7
2023-12-25,31.1,17
2023-12-25,30.4,23
2023-12-25,28.1,16
2023-12-25,26.7,13
2023-12-25,21.2,13
2023-12-25,23.3,15
2023-12-25,31.5,14
2023-12-26,31.8,23
2023-12-26,25.1,16
2023-12-26,20.9,8
2023-12-26,27.4,12
2023-12-26,36.3,18
2023-12-26,24.4,0
2023-12-26,28.6,14
2023-12-26,26.1,18
2023-12-26,39.7,30
2023-12-26,37.5,20
2023-12-27,22.3,12
2023-12-27,31.9,20
2023-12-27,22.7,6
2023-12-27,31.4,16
2023-12-27,33.5,19
2023-12-27,31.5,22
2023-12-27,35.4,22
2023-12-27,31.8,14
2023-12-27,21.5,7
2023-12-27,31.7,11
2023-12-28,35.8,24
2023-12-28,34.8,20
2023-12-28,33.5,18
2023-12-28,37.3,17
2023-12-28,36.7,23
2023-12-28,31.1,19
2023-12-28,26.5,9
2023-12-28,34.1,18
2023-12-28,28.9,13
2023-12-28,31.2,16
2023-12-29,30.0,17
2023-12-29,20.3,0
2023-12-29,35.5,23
2023-12-29,26.7,8
2023-12-29,22.7,15
2023-12-29,36.5,23
2023-12-29,33.8,24
2023-12-29,26.4,7
2023-12-29,28.1,15
2023-12-29,26.7,4
2023-12-30,32.9,17
2023-12-30,30.4,13
2023-12-30,29.3,12
2023-12-30,25.0,11
2023-12-30,22.4,9
2023-12-30,38.0,25
2023-12-30,21.2,13
2023-12-30,20.5,3
2023-12-30,37.7,15
2023-12-30,36.3,18
2023-12-31,39.6,28
2023-12-31,27.3,7
2023-12-31,31.1,12
2023-12-31,32.0,23
2023-12-31,23.4,4
2023-12-31,31.9,10
2023-12-31,32.1,26
2023-12-31,22.2,2
2023-12-31,39.4,27
2023-12-31,26.4,11
2024-01-01,27.0,14
2024-01-01,39.2,13
2024-01-01,21.3,15
2024-01-01,36.3,25
2024-01-01,27.3,13
2024-01-01,38.8,15
2024-01-01,29.3,11
2024-01-01,30.7,10
2024-01-01,34.3,29
2024-01-01,30.7,12
2024-01-02,20.8,14
2024-01-02,23.5,8
2024-01-02,22.2,4
2024-01-02,21.4,0
2024-01-02,36.2,23
2024-01-02,20.4,5
2024-01-02,24.5,0
2024-01-02,30.0,12
2024-01-02,20.4,5
2024-01-02,35.5,9
2024-01-03,28.9,13
2024-01-03,23.9,7
2024-01-03,29.3,10
2024-01-03,27.5,6
2024-01-03,21.6,8
2024-01-03,29.3,10
2024-01-03,29.0,12
2024-01-03,37.7,22
2024-01-03,30.4,19
2024-01-03,28.3,12
2024-01-04,39.8,29
2024-01-04,20.9,11
2024-01-04,39.2,25
2024-01-04,34.8,23
2024-01-04,27.2,19
2024-01-04,25.0,11
2024-01-04,27.6,6
2024-01-04,24.5,12
2024-01-04,21.9,0
2024-01-04,23.4,9
2024-01-05,23.7,11
2024-01-05,39.4,23
2024-01-05,25.1,20
2024-01-05,25.8,14
2024-01-05,29.7,14
2024-01-05,21.6,12
2024-01-05,38.8,29
2024-01-05,22.8,11
2024-01-05,26.1,12
2024-01-05,33.1,31
2024-01-06,29.3,16
2024-01-06,37.3,24
2024-01-06,25.2,5
2024-01-06,29.8,9
2024-01-06,33.2,15
2024-01-06,27.5,1
2024-01-06,26.0,6
2024-01-06,28.2,13
2024-01-06,37.1,27
2024-01-06,25.6,15
2024-01-07,32.0,23
2024-01-07,32.9,7
2024-01-07,24.2,11
2024-01-07,32.6,10
2024-01-07,26.9,3
2024-01-07,36.3,18
2024-01-07,32.8,22
2024-01-07,39.3,24
2024-01-07,23.1,12
2024-01-07,30.6,19
2024-01-08,25.9,11
2024-01-08,29.1,16
2024-01-08,24.2,0
2024-01-08,30.3,16
2024-01-08,20.2,0
2024-01-08,24.9,4
2024-01-08,33.3,18
2024-01-08,24.6,15
2024-01-08,32.3,29
2024-01-08,30.3,19
2024-01-09,26.1,11
2024-01-09,37.9,21
2024-01-09,32.8,20
2024-01-09,39.5,17
2024-01-09,32.6,18
2024-01-09,38.4,19
2024-01-09,31.8,20
2024-01-09,31.7,18
2024-01-09,26.7,3
2024-01-09,33.1,13
2024-01-10,35.1,21
2024-01-10,34.1,16
2024-01-10,27.0,7
2024-01-10,26.3,16
2024-01-10,25.0,2
2024-01-10,20.4,2
2024-01-10,37.6,34
2024-01-10,28.9,14
2024-01-10,22.1,5
2024-01-10,32.7,22
2024-01-11,32.1,25
2024-01-11,32.7,19
2024-01-11,37.1,18
2024-01-11,26.4,23
2024-01-11,21.9,13
2024-01-11,36.2,27
2024-01-11,37.3,16
2024-01-11,25.5,16
2024-01-11,21.1,5
2024-01-11,36.3,14
2024-01-12,39.4,38
2024-01-12,20.6,8
2024-01-12,30.0,19
2024-01-12,25.2,6
2024-01-12,36.7,28
2024-01-12,36.8,26
2024-01-12,30.8,26
2024-01-12,20.9,6
2024-01-12,21.7,4
2024-01-12,28.2,19
2024-01-13,33.2,15
2024-01-13,32.4,8
2024-01-13,33.8,17
2024-01-13,24.9,7
2024-01-13,23.8,10
2024-01-13,21.4,11
2024-01-13,31.0,14
2024-01-13,28.6,18
2024-01-13,39.3,24
2024-01-13,30.3,16
2024-01-14,26.0,8
2024-01-14,33.4,18
2024-01-14,29.7,24
2024-01-14,25.4,5
2024-01-14,23.7,8
2024-01-14,30.6,19
2024-01-14,37.5,25
2024-01-14,20.2,0
2024-01-14,24.6,10
2024-01-14,36.1,24
2024-01-15,32.3,8
2024-01-15,24.5,0
2024-01-15,28.2,12
2024-01-15,28.5,11
2024-01-15,37.9,21
2024-01-15,34.2,22
2024-01-15,27.4,14
2024-01-15,31.4,15
2024-01-15,36.0,23
2024-01-15,29.7,13
2024-01-16,21.3,7
2024-01-16,35.3,20
2024-01-16,21.9,10
2024-01-16,26.2,5
2024-01-16,31.6,12
2024-01-16,37.3,26
2024-01-16,34.7,18
2024-01-16,34.7,20
2024-01-16,38.6,26
2024-01-16,25.3,4
2024-01-17,20.6,1
2024-01-17,35.6,25
2024-01-17,36.0,25
2024-01-17,38.8,32
2024-01-17,20.7,0
2024-01-17,30.0,15
2024-01-17,32.3,21
2024-01-17,36.0,27
2024-01-17,32.6,16
2024-01-17,21.7,2
2024-01-18,23.3,6
2024-01-18,33.5,19
2024-01-18,26.5,14
2024-01-18,27.5,15
2024-01-18,36.9,26
2024-01-18,34.3,16
2024-01-18,33.6,24
2024-01-18,31.7,13
2024-01-18,32.2,24
2024-01-18,32.9,15
2024-01-19,34.1,25
2024-01-19,26.3,20
2024-01-19,33.2,24
2024-01-19,37.2,24
2024-01-19,21.9,5
2024-01-19,23.1,6
2024-01-19,22.9,12
2024-01-19,33.0,23
2024-01-19,35.6,17
2024-01-19,30.1,21
2024-01-20,26.3,8
2024-01-20,27.6,10
2024-01-20,36.7,28
2024-01-20,21.7,9
2024-01-20,21.0,6
2024-01-20,20.2,6
2024-01-20,24.8,9
2024-01-20,26.4,11
2024-01-20,24.9,14
2024-01-20,34.3,15
2024-01-21,35.5,22
2024-01-21,20.8,13
2024-01-21,27.9,13
2024-01-21,33.4,11
2024-01-21,35.0,29
2024-01-21,38.1,21
2024-01-21,39.4,27
2024-01-21,21.9,0
2024-01-21,29.8,19
2024-01-21,21.0,0
2024-01-22,21.2,1
2024-01-22,32.1,13
2024-01-22,30.2,15
2024-01-22,37.6,33
2024-01-22,36.0,18
2024-01-22,28.0,12
2024-01-22,31.6,23
2024-01-22,28.6,10
2024-01-22,37.4,19
2024-01-22,27.1,25
2024-01-23,31.8,17
2024-01-23,31.8,22
2024-01-23,35.9,23
2024-01-23,39.3,25
2024-01-23,31.1,15
2024-01-23,22.5,0
2024-01-23,39.8,14
2024-01-23,20.7,14
2024-01-23,20.7,0
2024-01-23,34.5,10
2024-01-24,36.4,21
2024-01-24,38.0,17
2024-01-24,21.5,3
2024-01-24,29.0,8
2024-01-24,39.7,23
2024-01-24,22.9,10
2024-01-24,31.5,10
2024-01-24,32.8,11
2024-01-24,24.4,6
2024-01-24,26.0,1
2024-01-25,37.6,23
2024-01-25,28.6,15
2024-01-25,32.5,10
2024-01-25,37.3,19
2024-01-25,30.4,17
2024-01-25,27.9,8
2024-01-25,32.3,12
2024-01-25,22.9,2
2024-01-25,36.0,25
2024-01-25,39.0,30
2024-01-26,39.3,13
2024-01-26,37.4,15
2024-01-26,33.4,16
2024-01-26,32.8,22
2024-01-26,26.4,9
2024-01-26,40.0,28
2024-01-26,33.2,23
2024-01-26,29.8,18
2024-01-26,22.0,0
2024-01-26,29.0,25
2024-01-27,22.0,13
2024-01-27,32.3,12
2024-01-27,23.3,9
2024-01-27,27.5,24
2024-01-27,29.8,3
2024-01-27,37.4,19
2024-01-27,33.1,20
2024-01-27,35.9,19
2024-01-27,25.0,19
2024-01-27,27.6,15
2024-01-28,27.9,13
2024-01-28,25.6,11
2024-01-28,20.8,3
2024-01-28,29.8,12
2024-01-28,38.7,23
2024-01-28,36.1,22
2024-01-28,27.1,0
2024-01-28,35.5,19
2024-01-28,21.2,0
2024-01-28,22.4,7
2024-01-29,36.0,23
2024-01-29,39.6,23
2024-01-29,23.9,5
2024-01-29,35.8,18
2024-01-29,25.1,16
2024-01-29,23.2,8
2024-01-29,34.6,21
2024-01-29,35.7,26
2024-01-29,34.1,23
2024-01-29,22.0,10
2024-01-30,32.4,8
2024-01-30,28.1,20
2024-01-30,34.0,15
2024-01-30,21.2,6
2024-01-30,25.4,12
2024-01-30,30.1,14
2024-01-30,34.0,16
2024-01-30,36.9,30
2024-01-30,30.3,14
2024-01-30,33.4,19
2024-01-31,27.5,17
2024-01-31,24.0,12
2024-01-31,26.0,12
2024-01-31,38.1,18
2024-01-31,24.0,1
2024-01-31,32.1,5
2024-01-31,36.8,25
2024-01-31,25.2,9
2024-01-31,21.6,6
2024-01-31,38.6,22
2024-02-01,27.3,0
2024-02-01,26.1,0
2024-02-01,28.1,13
2024-02-01,21.1,6
2024-02-01,26.2,7
2024-02-01,29.0,14
2024-02-01,38.0,25
2024-02-01,39.6,25
2024-02-01,34.3,12
2024-02-01,32.6,23
2024-02-02,27.2,14
2024-02-02,35.4,15
2024-02-02,27.4,14
2024-02-02,39.5,30
2024-02-02,24.3,6
2024-02-02,26.8,7
2024-02-02,36.7,16
2024-02-02,33.3,17
2024-02-02,30.8,17
2024-02-02,35.6,25
2024-02-03,21.5,11
2024-02-03,32.9,14
2024-02-03,39.4,24
2024-02-03,30.7,13
2024-02-03,29.7,9
2024-02-03,32.8,24
2024-02-03,27.8,9
2024-02-03,23.0,9
2024-02-03,30.5,15
2024-02-03,33.8,23
2024-02-04,21.1,7
2024-02-04,25.2,2
2024-02-04,25.9,20
2024-02-04,27.6,11
2024-02-04,30.6,4
2024-02-04,20.2,5
2024-02-04,36.7,18
2024-02-04,34.9,17
2024-02-04,38.6,25
2024-02-04,25.9,7
2024-02-05,28.9,16
2024-02-05,23.0,15
2024-02-05,37.5,28
2024-02-05,33.4,19
2024-02-05,33.0,24
2024-02-05,31.6,18
2024-02-05,30.1,22
2024-02-05,36.5,24
2024-02-05,30.8,9
2024-02-05,30.1,15
2024-02-06,30.0,21
2024-02-06,38.9,32
2024-02-06,36.0,25
2024-02-06,39.4,28
2024-02-06,32.3,14
2024-02-06,22.5,7
2024-02-06,38.4,33
2024-02-06,36.6,22
2024-02-06,36.7,32
2024-02-06,24.0,14
2024-02-07,20.1,0
2024-02-07,31.3,18
2024-02-07,21.4,10
2024-02-07,24.2,0
2024-02-07,32.9,11
2024-02-07,30.1,20
2024-02-07,34.6,24
2024-02-07,21.5,8
2024-02-07,26.6,16
2024-02-07,26.3,12
2024-02-08,37.6,21
2024-02-08,38.9,22
2024-02-08,24.0,5
2024-02-08,28.0,4
2024-02-08,22.5,7
2024-02-08,26.5,12
2024-02-08,20.1,5
2024-02-08,25.1,4
2024-02-08,23.0,6
2024-02-08,20.6,8
2024-02-09,23.0,0
2024-02-09,34.8,17
2024-02-09,24.3,3
2024-02-09,39.2,27
2024-02-09,33.1,29
2024-02-09,22.8,9
2024-02-09,39.8,28
2024-02-09,35.9,14
2024-02-09,23.8,5
2024-02-09,22.7,13
2024-02-10,27.8,3
2024-02-10,27.2,9
2024-02-10,26.2,15
2024-02-10,35.8,16
2024-02-10,34.2,15
2024-02-10,35.7,24
2024-02-10,22.3,10
2024-02-10,25.7,14
2024-02-10,33.4,14
2024-02-10,31.0,13
2024-02-11,33.6,25
2024-02-11,32.2,13
2024-02-11,20.3,9
2024-02-11,33.8,13
2024-02-11,26.0,10
2024-02-11,23.0,4
2024-02-11,37.2,25
2024-02-11,36.5,11
2024-02-11,25.1,4
2024-02-11,40.0,32
2024-02-12,30.9,13
2024-02-12,32.4,25
2024-02-12,39.1,29
2024-02-12,27.5,13
2024-02-12,33.9,20
2024-02-12,32.7,25
2024-02-12,30.7,12
2024-02-12,23.6,14
2024-02-12,26.2,17
2024-02-12,30.7,12
2024-02-13,32.6,15
2024-02-13,26.5,16
2024-02-13,33.6,14
2024-02-13,38.7,13
2024-02-13,37.8,23
2024-02-13,38.4,23
2024-02-13,32.6,19
2024-02-13,37.6,21
2024-02-13,26.7,16
2024-02-13,31.4,16
2024-02-14,33.6,16
2024-02-14,33.7,26
2024-02-14,36.8,25
2024-02-14,25.1,6
2024-02-14,22.2,4
2024-02-14,34.6,15
2024-02-14,27.9,11
2024-02-14,32.7,20
2024-02-14,21.5,11
2024-02-14,32.7,19
2024-02-15,34.3,13
2024-02-15,34.7,11
2024-02-15,23.0,10
2024-02-15,21.2,7
2024-02-15,31.4,24
2024-02-15,37.3,16
2024-02-15,28.5,14
2024-02-15,36.4,23
2024-02-15,21.4,0
2024-02-15,34.3,28
2024-02-16,28.3,10
2024-02-16,25.7,14
2024-02-16,35.9,25
2024-02-16,33.8,19
2024-02-16,26.5,8
2024-02-16,35.1,17
2024-02-16,23.2,2
2024-02-16,34.7,19
2024-02-16,39.2,22
2024-02-16,37.9,16
2024-02-17,38.8,35
2024-02-17,32.6,24
2024-02-17,30.8,21
2024-02-17,29.4,14
2024-02-17,24.3,19
2024-02-17,37.7,21
2024-02-17,30.6,19
2024-02-17,38.3,21
2024-02-17,33.5,10
2024-02-17,26.3,5
2024-02-18,21.9,5
2024-02-18,31.0,12
2024-02-18,23.9,8
2024-02-18,20.6,14
2024-02-18,27.5,9
2024-02-18,31.0,12
2024-02-18,24.7,6
2024-02-18,39.6,25
2024-02-18,26.3,16
2024-02-18,38.8,24
2024-02-19,28.9,19
2024-02-19,28.7,14
2024-02-19,39.7,30
2024-02-19,23.9,9
2024-02-19,39.5,24
2024-02-19,21.0,0
2024-02-19,26.3,13
2024-02-19,27.2,16
2024-02-19,25.9,15
2024-02-19,34.2,23
2024-02-20,31.8,10
2024-02-20,24.9,7
2024-02-20,22.4,10
2024-02-20,21.0,8
2024-02-20,34.2,10
2024-02-20,37.2,22
2024-02-20,38.3,17
2024-02-20,34.7,14
2024-02-20,31.7,11
2024-02-20,30.1,12
2024-02-21,32.2,19
2024-02-21,22.7,2
2024-02-21,36.7,11
2024-02-21,39.7,22
2024-02-21,21.7,0
2024-02-21,21.2,14
2024-02-21,32.3,12
2024-02-21,34.2,13
2024-02-21,20.5,13
2024-02-21,25.2,2
2024-02-22,20.8,0
2024-02-22,36.2,23
2024-02-22,30.2,17
2024-02-22,22.9,12
2024-02-22,24.6,9
2024-02-22,25.8,6
2024-02-22,22.3,3
2024-02-22,31.2,16
2024-02-22,33.4,25
2024-02-22,33.8,14
2024-02-23,34.3,31
2024-02-23,35.6,24
2024-02-23,25.1,7
2024-02-23,29.5,15
2024-02-23,23.0,3
2024-02-23,26.3,3
2024-02-23,28.7,21
2024-02-23,29.3,12
2024-02-23,32.7,20
2024-02-23,23.2,8
2024-02-24,36.6,10
2024-02-24,31.3,17
2024-02-24,33.8,15
2024-02-24,27.1,8
2024-02-24,34.0,16
2024-02-24,34.9,26
2024-02-24,24.7,0
2024-02-24,24.4,5
2024-02-24,37.5,17
2024-02-24,39.8,28
2024-02-25,24.5,5
2024-02-25,35.3,20
2024-02-25,38.6,27
2024-02-25,34.5,22
2024-02-25,33.1,10
2024-02-25,24.5,13
2024-02-25,38.4,24
2024-02-25,22.4,0
2024-02-25,36.7,14
2024-02-25,21.5,4
2024-02-26,21.4,2
2024-02-26,20.8,13
2024-02-26,27.5,12
2024-02-26,22.6,9
2024-02-26,23.6,6
2024-02-26,37.9,25
2024-02-26,34.2,21
2024-02-26,37.1,21
2024-02-26,31.1,10
2024-02-26,39.3,23
2024-02-27,29.4,12
2024-02-27,34.9,17
2024-02-27,22.6,7
2024-02-27,28.8,23
2024-02-27,38.5,18
2024-02-27,36.7,27
2024-02-27,31.3,12
2024-02-27,35.6,20
2024-02-27,20.4,9
2024-02-27,22.0,12
2024-02-28,25.4,10
2024-02-28,26.4,10
2024-02-28,30.3,13
2024-02-28,39.1,14
2024-02-28,23.0,6
2024-02-28,22.2,1
2024-02-28,29.0,9
2024-02-28,24.7,11
2024-02-28,38.9,23
2024-02-28,21.3,6
2024-02-29,25.9,9
2024-02-29,25.7,10
2024-02-29,27.2,14
2024-02-29,29.4,16
2024-02-29,27.1,7
2024-02-29,35.4,21
2024-02-29,33.9,18
2024-02-29,36.6,24
2024-02-29,34.2,17
2024-02-29,26.9,4
2024-03-01,21.6,6
2024-03-01,35.3,22
2024-03-01,32.4,22
2024-03-01,37.7,28
2024-03-01,38.6,26
2024-03-01,27.7,11
2024-03-01,23.7,0
2024-03-01,37.7,27
2024-03-01,33.3,13
2024-03-01,38.9,23
2024-03-02,28.9,10
2024-03-02,26.7,23
2024-03-02,31.6,22
2024-03-02,33.4,23
2024-03-02,27.9,5
2024-03-02,39.0,25
2024-03-02,24.9,12
2024-03-02,24.7,9
2024-03-02,21.5,6
2024-03-02,22.7,15
2024-03-03,21.6,1
2024-03-03,20.9,4
2024-03-03,32.9,16
2024-03-03,38.3,22
2024-03-03,27.5,17
2024-03-03,26.7,6
2024-03-03,24.2,10
2024-03-03,32.0,18
2024-03-03,28.1,6
2024-03-03,26.0,8
2024-03-04,23.4,6
2024-03-04,38.5,26
2024-03-04,30.0,13
2024-03-04,39.9,29
2024-03-04,38.1,25
2024-03-04,20.3,0
2024-03-04,28.7,15
2024-03-04,23.5,0
2024-03-04,27.8,9
2024-03-04,24.7,6
2024-03-05,23.9,16
2024-03-05,22.3,1
2024-03-05,39.7,25
2024-03-05,22.1,5
2024-03-05,31.2,10
2024-03-05,34.3,19
2024-03-05,30.4,13
2024-03-05,37.2,28
2024-03-05,33.7,19
